conference,session_id,meeting_id,chunk_index,chunk_file,n_moves,threshold,similarity_method,n_possible_links,n_nonzero_links,total_link_weight,weighted_ldi,mean_nonzero_weight,forelink_weight_mean,backlink_weight_mean,cross_speaker_weight_ratio,late_minus_early_backlink,forelink_entropy,backlink_entropy,horizon_entropy,overall_link_entropy
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,1,2021MND/output_2021_04_23_MND_S2/bot1_2021_04_23_11_15_35_chunk1.json,25.0,0.35,lsa,300.0,9.0,2.0529467436881155,0.08211786974752462,0.22810519374312394,0.08211786974752462,0.08211786974752462,0.6700228374142431,0.12190070107343105,0.7590539900260684,0.888986835403212,1.369438810349496,3.0174796357787765
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,2,2021MND/output_2021_04_23_MND_S2/bot1_2021_04_23_11_15_35_chunk2.json,14.0,0.35,lsa,91.0,2.0,0.5538565442117955,0.03956118172941397,0.27692827210589777,0.03956118172941397,0.03956118172941397,0.0,-0.07912236345882794,0.32837923594214424,0.6958202452938875,0.34285918084581535,1.3670586620818472
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,3,2021MND/output_2021_04_23_MND_S2/bot1_2021_04_23_11_15_35_chunk3.json,10.0,0.35,lsa,45.0,5.0,1.0971204711094116,0.10971204711094115,0.2194240942218823,0.10971204711094115,0.10971204711094114,0.9999999999999998,0.012061831065381518,1.0201820034904998,0.8004543462205951,0.7787107288119339,2.599347078523029
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,4,2021MND/output_2021_04_23_MND_S2/bot1_2021_04_23_11_15_35_chunk4.json,12.0,0.35,lsa,66.0,2.0,0.6560374444164965,0.05466978703470804,0.32801872220824824,0.05466978703470804,0.05466978703470804,1.0,0.0850468677188393,0.4022590544451398,1.087206523025456,0.7153050085233024,2.204770585993898
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,5,2021MND/output_2021_04_23_MND_S2/bot1_2021_04_23_11_15_35_chunk5.json,15.0,0.35,lsa,105.0,3.0,0.5022770879298514,0.03348513919532343,0.16742569597661713,0.03348513919532343,0.03348513919532343,0.8151496269867093,-0.008506126966354223,0.272173124513263,0.5774164607339666,0.37291881867160664,1.222508403918836
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,6,2021MND/output_2021_04_23_MND_S2/bot1_2021_04_23_11_15_35_chunk6.json,27.0,0.35,lsa,351.0,2.0,0.3871716159442394,0.014339689479416273,0.1935858079721197,0.014339689479416273,0.014339689479416273,0.07517485169864448,0.039785116348189625,0.18331086484505224,0.13007599583579246,0.19450717067696346,0.5078940313578082
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,7,2021MND/output_2021_04_23_MND_S2/bot1_2021_04_23_11_15_35_chunk7.json,32.0,0.35,lsa,496.0,4.0,0.5949742326539113,0.018592944770434727,0.1487435581634778,0.018592944770434727,0.018592944770434727,0.49161125644913906,0.03275906717749298,0.5044897108582006,0.24868388536354968,0.1852008032430968,0.938374399464847
2021MND,output_2021_04_23_MND_S3,output_2021_04_23_MND_S3__bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,1,2021MND/output_2021_04_23_MND_S3/bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13_chunk1.json,9.0,0.35,lsa,36.0,3.0,0.7431051739007075,0.08256724154452305,0.24770172463356918,0.08256724154452305,0.08256724154452305,1.0,0.17115219933109246,0.9171146841826374,0.7655777093976797,0.6471522994517053,2.3298446930320225
2021MND,output_2021_04_23_MND_S3,output_2021_04_23_MND_S3__bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,2,2021MND/output_2021_04_23_MND_S3/bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13_chunk2.json,17.0,0.35,lsa,136.0,3.0,0.4705130206012985,0.027677236505958738,0.15683767353376618,0.027677236505958738,0.027677236505958738,0.8216322939587817,0.021481928926069944,0.3493864296729935,0.34862752136021197,0.24425778269774498,0.9422717337309505
2021MND,output_2021_04_23_MND_S3,output_2021_04_23_MND_S3__bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,3,2021MND/output_2021_04_23_MND_S3/bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13_chunk3.json,13.0,0.35,lsa,78.0,2.0,0.43536843928874847,0.03348987994528834,0.21768421964437423,0.03348987994528834,0.03348987994528834,0.3494568067170432,0.038035616134807236,0.5076122096478295,0.31887206462005374,0.29628653509992675,1.1227708093678102
2021MND,output_2021_04_23_MND_S3,output_2021_04_23_MND_S3__bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,4,2021MND/output_2021_04_23_MND_S3/bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13_chunk4.json,26.0,0.35,lsa,325.0,2.0,0.20919024275401274,0.008045778567462029,0.10459512137700637,0.008045778567462029,0.008045778567462029,1.0,0.026148780344251592,0.16175015543386406,0.0932810337109707,0.09393741612014243,0.3489686052649772
2021MND,output_2021_04_23_MND_S3,output_2021_04_23_MND_S3__bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,5,2021MND/output_2021_04_23_MND_S3/bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13_chunk5.json,19.0,0.35,lsa,171.0,1.0,0.2821205405196248,0.014848449501032885,0.2821205405196248,0.014848449501032885,0.014848449501032885,1.0,0.040302934359946405,0.1720699903378456,0.15089070141075794,0.15089070141075794,0.4738513931593615
2021MND,output_2021_04_23_MND_S3,output_2021_04_23_MND_S3__bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,6,2021MND/output_2021_04_23_MND_S3/bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13_chunk6.json,8.0,0.35,lsa,28.0,2.0,0.986387244728379,0.12329840559104738,0.4931936223641895,0.12329840559104738,0.12329840559104738,1.0,0.24659681118209476,0.6447276165856585,0.9328359920046891,0.9996277234934527,2.5771913320838005
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57,1,2021MND/output_2021_04_23_MND_S4/bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk1.json,37.0,0.35,lsa,666.0,6.0,1.6441936499298315,0.04443766621431977,0.27403227498830524,0.04443766621431978,0.04443766621431978,0.7629265941963002,0.05953074752767389,0.7089672690493803,0.5580570141573419,0.42772208623345304,1.6947463694401752
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57,2,2021MND/output_2021_04_23_MND_S4/bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk2.json,6.0,0.35,lsa,15.0,2.0,0.38502448224714625,0.06417074704119104,0.19251224112357312,0.06417074704119104,0.06417074704119104,0.27403629125018786,0.058001039978694255,0.5945522314110375,0.7449555402710459,0.48684824456641973,1.826356016248503
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26,1,2021MND/output_2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk1.json,27.0,0.35,lsa,351.0,4.0,1.005778340976491,0.03725104966579597,0.2514445852441228,0.03725104966579597,0.037251049665795975,0.48452183801607496,-0.03590408554318057,0.4712715945146335,0.5119725772597218,0.2944443844062588,1.2776885561806142
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26,2,2021MND/output_2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk2.json,15.0,0.35,lsa,105.0,2.0,0.7059570845816058,0.04706380563877372,0.3529785422908029,0.04706380563877372,0.04706380563877372,0.9071605614520021,0.0,0.3681427961528433,0.5585492328037254,0.33586412272106453,1.2625561516776331
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26,3,2021MND/output_2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk3.json,14.0,0.35,lsa,91.0,1.0,0.6547707561315979,0.04676933972368556,0.6547707561315979,0.04676933972368556,0.04676933972368556,1.0,-0.10912845935526631,0.3255549175568716,0.7569718913421941,0.287953826335477,1.3704806352345427
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26,4,2021MND/output_2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk4.json,16.0,0.35,lsa,120.0,2.0,0.2993444764938934,0.018709029780868337,0.1496722382469467,0.018709029780868337,0.018709029780868337,0.2232198183968476,0.07750828560427571,0.36969087152673924,0.1872919763007682,0.18513960366602594,0.7421224514935334
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26,5,2021MND/output_2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk5.json,28.0,0.35,lsa,378.0,3.0,0.7328463808872173,0.026173085031686333,0.24428212696240578,0.026173085031686333,0.026173085031686333,0.9089476455511651,0.048856425392481154,0.5144152251591119,0.2126636063133667,0.25032796665755375,0.9774067981300323
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26,6,2021MND/output_2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk6.json,11.0,0.35,lsa,55.0,2.0,0.2811863093448802,0.025562391758625472,0.1405931546724401,0.025562391758625472,0.025562391758625472,0.5560094935748582,0.04686438489081337,0.30332016243199067,0.22165467657192528,0.31232351378522616,0.8372983527891421
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,1,2021MND/output_2021_04_23_MND_S5/botB1_2021_04_23_11_17_35_chunk1.json,25.0,0.35,lsa,300.0,2.0,0.18024759632860782,0.007209903853144312,0.09012379816430391,0.007209903853144312,0.007209903853144312,1.0,0.008272164723167138,0.11852007970036557,0.10822518442169143,0.08371474564110426,0.31046000976316124
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,2,2021MND/output_2021_04_23_MND_S5/botB1_2021_04_23_11_17_35_chunk2.json,14.0,0.35,lsa,91.0,2.0,0.18930564824126317,0.013521832017233084,0.09465282412063158,0.013521832017233084,0.013521832017233084,1.0,0.0016512123682033782,0.13790655432314744,0.1504138806851463,0.17969625008762286,0.4680166850959166
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,3,2021MND/output_2021_04_23_MND_S5/botB1_2021_04_23_11_17_35_chunk3.json,11.0,0.35,lsa,55.0,3.0,0.9698051488772583,0.08816410444338713,0.3232683829590861,0.08816410444338713,0.08816410444338713,1.0,-0.28394724859622344,0.6218271510713337,1.0878001663137367,0.6342788804134115,2.343906197798482
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,4,2021MND/output_2021_04_23_MND_S5/botB1_2021_04_23_11_17_35_chunk4.json,10.0,0.35,lsa,45.0,1.0,0.9613240355924911,0.09613240355924911,0.9613240355924911,0.09613240355924911,0.09613240355924911,0.0,0.32044134519749706,0.9048607586665829,0.5298364156780275,0.5298364156780275,1.964533590022638
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,5,2021MND/output_2021_04_23_MND_S5/botB1_2021_04_23_11_17_35_chunk5.json,13.0,0.35,lsa,78.0,1.0,0.03364182622320189,0.002587832786400145,0.03364182622320189,0.002587832786400145,0.002587832786400145,1.0,0.008410456555800472,0.07006087994505886,0.027808427551831348,0.035523975979001435,0.13339328347589163
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,6,2021MND/output_2021_04_23_MND_S5/botB1_2021_04_23_11_17_35_chunk6.json,40.0,0.35,lsa,780.0,12.0,1.8649339387721526,0.04662334846930381,0.15541116156434606,0.04662334846930381,0.04662334846930381,0.6498519227713767,0.037453185505927564,0.48931746313092206,1.0678387577821815,0.6303869000946267,2.1875431210077303
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,7,2021MND/output_2021_04_23_MND_S5/botB1_2021_04_23_11_17_35_chunk7.json,15.0,0.35,lsa,105.0,1.0,0.9437233570082697,0.06291489046721797,0.9437233570082697,0.06291489046721797,0.06291489046721797,1.0,-0.13481762242975281,0.3561785793765819,0.3124837276459925,0.3561785793765819,1.0248408863991565
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,1,2021MND/output_2021_04_23_MND_S6/botB2_2021_04_23_11_17_00_chunk1.json,9.0,0.35,lsa,36.0,3.0,0.6030181462611555,0.0670020162512395,0.2010060487537185,0.0670020162512395,0.0670020162512395,1.0,0.2010060487537185,0.7162373333488703,0.5044530319844662,0.5828091112805268,1.8034994766138635
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,2,2021MND/output_2021_04_23_MND_S6/botB2_2021_04_23_11_17_00_chunk2.json,12.0,0.35,lsa,66.0,2.0,0.36122513383159227,0.030102094485966024,0.18061256691579614,0.030102094485966024,0.030102094485966024,1.0,0.1204083779438641,0.4803981041651729,0.22422242944763024,0.2772781379060166,0.9818986715188198
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,3,2021MND/output_2021_04_23_MND_S6/botB2_2021_04_23_11_17_00_chunk3.json,20.0,0.35,lsa,190.0,5.0,0.9235241492911092,0.04617620746455546,0.18470482985822184,0.04617620746455546,0.04617620746455546,0.22083871435006927,-0.07104031917623918,0.38088811154876767,0.7241476439752534,0.5036580862758564,1.6086938417998775
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,4,2021MND/output_2021_04_23_MND_S6/botB2_2021_04_23_11_17_00_chunk4.json,19.0,0.35,lsa,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,5,2021MND/output_2021_04_23_MND_S6/botB2_2021_04_23_11_17_00_chunk5.json,14.0,0.35,lsa,91.0,3.0,1.0210951169893858,0.07293536549924184,0.3403650389964619,0.07293536549924184,0.07293536549924184,0.1767093572198296,0.25527377924734646,0.6825920678948771,0.47564714109823303,0.8696642822248655,2.027903491217976
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,6,2021MND/output_2021_04_23_MND_S6/botB2_2021_04_23_11_17_00_chunk6.json,41.0,0.35,lsa,820.0,22.0,5.07723359760748,0.12383496579530438,0.23078334534579453,0.12383496579530438,0.12383496579530438,0.5353076987837425,0.10842902244378425,2.300392584442742,1.7174096643671297,1.1072534786874082,5.12505572749728
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,7,2021MND/output_2021_04_23_MND_S6/botB2_2021_04_23_11_17_00_chunk7.json,42.0,0.35,lsa,861.0,29.0,11.24176611265774,0.26766109792042236,0.3876471073330255,0.26766109792042236,0.2676610979204224,0.8126991391573186,0.2590801981577589,3.4712762554437617,3.6478282650693683,2.953258512897266,10.072363033410396
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,1,2021MND/output_2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47_chunk1.json,13.0,0.35,lsa,78.0,3.0,0.8787904978085478,0.06759926906219599,0.2929301659361826,0.06759926906219599,0.06759926906219599,0.8676457595653523,0.030719136254719687,0.6824924170475022,0.6125974672982518,0.44421442248476833,1.7393043068305223
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,2,2021MND/output_2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47_chunk2.json,12.0,0.35,lsa,66.0,4.0,0.8623153535998161,0.07185961279998468,0.21557883839995404,0.07185961279998468,0.07185961279998468,1.0,-0.10778941919997702,0.3964888880172101,1.2277475688556865,0.5407535255834313,2.164989982456328
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,3,2021MND/output_2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47_chunk3.json,11.0,0.35,lsa,55.0,3.0,0.7173577598209743,0.06521434180190676,0.2391192532736581,0.06521434180190676,0.06521434180190676,1.0,0.028888754083416752,0.5357496014816957,0.6669422518024842,0.43905238620627735,1.6417442394904573
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,4,2021MND/output_2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47_chunk4.json,16.0,0.35,lsa,120.0,1.0,0.00019728515859774608,1.233032241235913e-05,0.00019728515859774608,1.233032241235913e-05,1.233032241235913e-05,1.0,3.945703171954921e-05,0.0004666487199813024,0.00024741630027965046,0.0003368059893151547,0.0010508710095761076
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,5,2021MND/output_2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47_chunk5.json,16.0,0.35,lsa,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,6,2021MND/output_2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47_chunk6.json,31.0,0.35,lsa,465.0,8.0,1.8567036289886607,0.05989366545124712,0.2320879536235826,0.05989366545124712,0.05989366545124712,0.929697611038498,0.1323974378067174,1.0606814467250159,0.7042369527800071,0.48791927800641866,2.2528376775114416
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,7,2021MND/output_2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47_chunk7.json,18.0,0.35,lsa,153.0,3.0,0.4785068764732533,0.026583715359625185,0.1595022921577511,0.026583715359625185,0.026583715359625185,0.10154095773536222,0.03190045843155022,0.531476009937144,0.24798802820455376,0.23109676588311978,1.0105608040248175
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_11_22_11,1,2021MND/output_2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_11_22_11_chunk1.json,15.0,0.35,lsa,105.0,4.0,0.5254530372557847,0.035030202483718985,0.13136325931394618,0.035030202483718985,0.03503020248371899,0.9031845966051386,0.1313632593139462,0.5423562580064767,0.27902842574823844,0.49817964622797206,1.3195643299826871
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_11_22_11,2,2021MND/output_2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_11_22_11_chunk2.json,13.0,0.35,lsa,78.0,3.0,0.5270052358010382,0.04053886429238755,0.1756684119336794,0.04053886429238756,0.04053886429238755,1.0000000000000002,-0.06531245467314713,0.3345693933580799,0.9517159625313975,0.3311647493131781,1.6174501052026553
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_11_22_11,3,2021MND/output_2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_11_22_11_chunk3.json,14.0,0.35,lsa,91.0,4.0,0.10874927792798919,0.007767805566284943,0.027187319481997298,0.007767805566284943,0.007767805566284943,0.60920753124794,-0.01733269110006822,0.08044454482233118,0.46296478756389414,0.08755482621260255,0.6309641585988279
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_11_22_11,4,2021MND/output_2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_11_22_11_chunk4.json,13.0,0.35,lsa,78.0,5.0,0.6946092829999904,0.05343148330769157,0.13892185659999806,0.05343148330769157,0.05343148330769157,0.8910222687182435,0.025880773743115825,0.543637478717507,1.0496336390013936,0.43123637011702337,2.024507487835924
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_11_22_11,5,2021MND/output_2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_11_22_11_chunk5.json,12.0,0.35,lsa,66.0,4.0,0.5099616886994047,0.04249680739161706,0.12749042217485118,0.04249680739161706,0.04249680739161706,1.0,0.11081007352388855,0.8071156060444526,0.3959373142759337,0.42202649557237126,1.6250794158927575
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_12_09_42,1,2021MND/output_2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_12_09_42_chunk1.json,33.0,0.35,lsa,528.0,3.0,0.7599840979430438,0.023029821149789204,0.2533280326476813,0.023029821149789204,0.023029821149789204,0.15450104451863242,0.03790853228367812,0.26820714275159896,0.3204177090344035,0.20440923894823204,0.7930340907342345
2021MND,output_2021_04_23_MND_S9,output_2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,1,2021MND/output_2021_04_23_MND_S9/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk1.json,23.0,0.35,lsa,253.0,1.0,0.04279085253468215,0.0018604718493340066,0.04279085253468215,0.0018604718493340066,0.0018604718493340066,1.0,0.00855817050693643,0.07107548454434126,0.023051996463978406,0.021151101443332185,0.11527858245165185
2021MND,output_2021_04_23_MND_S9,output_2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,2,2021MND/output_2021_04_23_MND_S9/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk2.json,24.0,0.35,lsa,276.0,3.0,0.9387851610146495,0.0391160483756104,0.3129283870048832,0.0391160483756104,0.0391160483756104,0.9545123830150526,0.004234419496911349,0.5496532220897339,0.5263617066465648,0.28315185230165446,1.3591667810379533
2021MND,output_2021_04_23_MND_S9,output_2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,3,2021MND/output_2021_04_23_MND_S9/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk3.json,21.0,0.35,lsa,210.0,2.0,0.1510932603484317,0.007194917159449129,0.07554663017421585,0.007194917159449129,0.007194917159449129,1.0,0.010803748760141273,0.19358534833878707,0.09598718698967137,0.08155329815769194,0.37112583348615036
2021MND,output_2021_04_23_MND_S9,output_2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,4,2021MND/output_2021_04_23_MND_S9/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk4.json,19.0,0.35,lsa,171.0,1.0,0.39964292685931907,0.021033838255753636,0.39964292685931907,0.021033838255753636,0.021033838255753636,0.0,0.07992858537186381,0.28620732425092155,0.16071010801354552,0.21069772594685854,0.6576151582113257
2021MND,output_2021_04_23_MND_S9,output_2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,5,2021MND/output_2021_04_23_MND_S9/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk5.json,24.0,0.35,lsa,276.0,3.0,0.47073313114918236,0.019613880464549264,0.1569110437163941,0.019613880464549264,0.019613880464549264,0.9999999999999999,0.04908210673114027,0.267553385092711,0.2272510730440524,0.22315405817146813,0.7179585163082315
2021MND,output_2021_04_23_MND_S9,output_2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,6,2021MND/output_2021_04_23_MND_S9/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk6.json,13.0,0.35,lsa,78.0,4.0,0.9246864314300209,0.07112972549461699,0.23117160785750523,0.07112972549461699,0.071129725494617,0.7407846712957906,0.1849372862860042,0.7608543938643726,0.6094353772504886,0.7064410540003243,2.0767308251151855
2021MZT,output_2021_09_30_MZT_S1,output_2021_09_30_MZT_S1__B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28,1,2021MZT/output_2021_09_30_MZT_S1/B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28_chunk1.json,19.0,0.35,lsa,171.0,2.0,0.4149459687186522,0.02183926151150801,0.2074729843593261,0.02183926151150801,0.02183926151150801,0.6590563430397348,0.028294639203171407,0.21798117589912686,0.26239886176010496,0.26400486803161166,0.7443849056908435
2021MZT,output_2021_09_30_MZT_S1,output_2021_09_30_MZT_S1__B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28,2,2021MZT/output_2021_09_30_MZT_S1/B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28_chunk2.json,5.0,0.35,lsa,10.0,1.0,0.9625949964597129,0.19251899929194258,0.9625949964597129,0.19251899929194258,0.19251899929194258,1.0,0.24064874911492823,0.7961174630296083,0.7961174630296083,0.2302650184814696,1.8224999445406862
2021MZT,output_2021_09_30_MZT_S2,output_2021_09_30_MZT_S2__B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56,1,2021MZT/output_2021_09_30_MZT_S2/B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56_chunk1.json,19.0,0.35,lsa,171.0,2.0,0.1541118241241632,0.008111148638113852,0.0770559120620816,0.008111148638113852,0.008111148638113852,0.23608587210438037,0.003985004980480652,0.1327062084722919,0.16464257539823046,0.08823005309834936,0.3855788369688717
2021MZT,output_2021_09_30_MZT_S2,output_2021_09_30_MZT_S2__B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56,2,2021MZT/output_2021_09_30_MZT_S2/B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56_chunk2.json,16.0,0.35,lsa,120.0,1.0,0.3669685757979423,0.022935535987371393,0.3669685757979423,0.022935535987371393,0.022935535987371393,1.0,0.0,0.29660637963118086,0.2458310692232014,0.16582243398472252,0.7082598828391048
2021MZT,output_2021_09_30_MZT_S2,output_2021_09_30_MZT_S2__B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56,3,2021MZT/output_2021_09_30_MZT_S2/B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56_chunk3.json,13.0,0.35,lsa,78.0,3.0,0.6088572891656898,0.046835176089668445,0.20295242972189662,0.046835176089668445,0.046835176089668445,0.32076179720506626,0.03855107202630414,0.40007091831564645,0.4832369499714852,0.44270177082950735,1.326009639116639
2021MZT,output_2021_09_30_MZT_S2,output_2021_09_30_MZT_S2__B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56,4,2021MZT/output_2021_09_30_MZT_S2/B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56_chunk4.json,38.0,0.35,lsa,703.0,13.0,2.92420360378064,0.07695272641528,0.22493873875235693,0.07695272641527999,0.07695272641528,0.56023633728381,0.04801487440438709,1.4009431463710835,1.3524467474393747,0.774267301386296,3.527657195196754
