conference,session_id,meeting_id,n_chunks,n_moves,threshold,similarity_method,n_possible_links,n_nonzero_links,total_link_weight,weighted_ldi,mean_nonzero_weight,forelink_weight_mean,backlink_weight_mean,cross_speaker_weight_ratio,late_minus_early_backlink,forelink_entropy,backlink_entropy,horizon_entropy,overall_link_entropy,session_id_norm,meeting_base,registry_session_key,funded_rate,any_funded,n_teams,registry_rows,registry_num_teams,registry_num_funded_teams,registry_any_funded,registry_has_teams,registry_funded_rate,funded_rate_entropy,any_funded_entropy,n_teams_entropy,num_funded_teams,outcome_source
2021MND,output_2021_04_23_MND_S14,output_2021_04_23_MND_S14__botB2_2021_04_23_13_14_21,7,176.0,0.35,lsa,15400.0,1610.0,281.38009620746624,1.598750546633331,0.1747702460915939,1.598750546633331,1.598750546633331,0.709246648377887,2.2843116218444797,21.36782149225062,22.919173216445163,22.355050003044067,66.64204471173986,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21,2021_04_23_MND_S14/botB2_2021_04_23_13_14_21,,0.0,0.0,7.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S15,output_2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06,7,170.0,0.35,lsa,14365.0,953.0,194.1963792965231,1.1423316429207242,0.2037737453268867,1.1423316429207242,1.1423316429207244,0.7897182359276723,1.8711753056799605,17.650570703996234,15.113340244477053,16.013180600450116,48.777091548923394,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06,2021_04_23_MND_S15/Breakout_Room_4_Session_3_2021_04_23_13_13_06,,0.0,0.0,7.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S16,output_2021_04_23_MND_S16__Zoom_Meeting_Room_6_2021_04_23_13_20_22,6,89.0,0.35,lsa,3916.0,234.0,39.39699697552643,0.4426628873654655,0.1683632349381471,0.4426628873654654,0.4426628873654655,0.767198531612119,0.5289228282211074,6.9777426879033335,6.57074346072699,6.36049787074372,19.90898401937405,2021_04_23_MND_S16,Zoom_Meeting_Room_6_2021_04_23_13_20_22,2021_04_23_MND_S16/Zoom_Meeting_Room_6_2021_04_23_13_20_22,0.0,0.0,3.0,7.0,3.0,0.0,0.0,True,0.0,0.0,0.0,3.0,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S2,output_2021_04_23_MND_S2__bot1_2021_04_23_11_15_35,7,135.0,0.35,lsa,9045.0,577.0,106.56915039055292,0.7894011140040957,0.1846952346456723,0.7894011140040957,0.7894011140040958,0.775781993765206,1.2143430282447114,10.838284290994158,10.727986209568392,12.444103282031945,34.0103737825945,2021_04_23_MND_S2,bot1_2021_04_23_11_15_35,2021_04_23_MND_S2/bot1_2021_04_23_11_15_35,0.5,1.0,2.0,7.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S3,output_2021_04_23_MND_S3__bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,6,92.0,0.35,lsa,4186.0,293.0,50.537116415642,0.5493164827787175,0.1724816259919522,0.5493164827787175,0.5493164827787175,0.825462985031255,0.8181796920259403,8.135634288446674,6.975054020908169,8.06110594004826,23.1717942494031,2021_04_23_MND_S3,bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,2021_04_23_MND_S3/bot2_Zoom_Meeting_Room_2_2021_04_23_11_18_13,0.0,0.0,2.0,7.0,2.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57,2,43.0,0.35,lsa,903.0,23.0,3.2185355099018507,0.0748496630209732,0.1399363265174717,0.0748496630209732,0.0748496630209732,0.8096727874928503,0.0991894749176762,1.18480011869916,0.9359854265089668,0.9949846678679882,3.115770213076115,2021_04_23_MND_S4,bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57,2021_04_23_MND_S4/bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57,,0.0,0.0,9.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S4,output_2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26,6,111.0,0.35,lsa,6105.0,392.0,60.57920003813388,0.545758558902107,0.1545387756074843,0.5457585589021069,0.545758558902107,0.6427235177712224,0.6619165076628877,8.602474423545718,7.958154983880247,7.885397830459426,24.44602723788539,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_26,2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_26,,0.0,0.0,9.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S5,output_2021_04_23_MND_S5__botB1_2021_04_23_11_17_35,7,128.0,0.35,lsa,8128.0,579.0,103.42093827378253,0.807976080263926,0.178619927933994,0.807976080263926,0.807976080263926,0.7624470422370742,1.13973569926576,10.879891705709133,11.689691565079103,12.39352758580234,34.963110856590575,2021_04_23_MND_S5,botB1_2021_04_23_11_17_35,2021_04_23_MND_S5/botB1_2021_04_23_11_17_35,0.5,1.0,2.0,7.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S6,output_2021_04_23_MND_S6__botB2_2021_04_23_11_17_00,7,157.0,0.35,lsa,12246.0,1046.0,220.31390402214208,1.403273274026383,0.2106251472487018,1.403273274026383,1.403273274026383,0.8174445308373876,2.129612624620487,20.361348610625143,20.0211979620136,19.54918806859976,59.931734641238506,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00,2021_04_23_MND_S6/botB2_2021_04_23_11_17_00,0.0,0.0,2.0,7.0,2.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S7,output_2021_04_23_MND_S7__Breakout_Room_4_Session_2_2021_04_23_11_15_47,7,117.0,0.35,lsa,6786.0,437.0,74.97601009960131,0.6408205991418916,0.171569817161559,0.6408205991418916,0.6408205991418916,0.8052395782033166,0.9246352801550416,9.250368032660166,10.04071790988179,10.134711188376723,29.42579713091868,2021_04_23_MND_S7,Breakout_Room_4_Session_2_2021_04_23_11_15_47,2021_04_23_MND_S7/Breakout_Room_4_Session_2_2021_04_23_11_15_47,0.0,0.0,1.0,7.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_11_22_11,5,67.0,0.35,lsa,2211.0,176.0,24.97554804004933,0.3727693737320795,0.1419065229548257,0.3727693737320794,0.3727693737320795,0.6499226115185401,0.5690247983684628,5.400838269432196,5.131775237773953,5.800610122413888,16.333223629620036,2021_04_23_MND_S8,Zoom_Meeting_Room_6_2021_04_23_11_22_11,2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_11_22_11,,0.0,0.0,8.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S8,output_2021_04_23_MND_S8__Zoom_Meeting_Room_6_2021_04_23_12_09_42,1,33.0,0.35,lsa,528.0,3.0,0.7599840979430438,0.0230298211497892,0.2533280326476813,0.0230298211497892,0.0230298211497892,0.1545010445186324,0.0379085322836781,0.2682071427515989,0.3204177090344035,0.204409238948232,0.7930340907342345,2021_04_23_MND_S8,Zoom_Meeting_Room_6_2021_04_23_12_09_42,2021_04_23_MND_S8/Zoom_Meeting_Room_6_2021_04_23_12_09_42,,0.0,0.0,8.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021MND,output_2021_04_23_MND_S9,output_2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,6,124.0,0.35,lsa,7626.0,702.0,114.37206759046369,0.922355383794062,0.1629231732057887,0.922355383794062,0.922355383794062,0.782873012428256,1.3574961534399783,15.442782254785971,12.418628788760392,12.62354934476378,40.48496038831014,2021_04_23_MND_S9,Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,2021_04_23_MND_S9/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM,0.0,0.0,2.0,7.0,2.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,chunk_registry_v1
2021MZT,output_2021_09_30_MZT_S1,output_2021_09_30_MZT_S1__B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28,2,24.0,0.35,lsa,276.0,3.0,0.2065159986737498,0.0086048332780729,0.0688386662245832,0.0086048332780729,0.0086048332780729,0.9368767684059308,-0.012226799991358,0.1037882354767707,0.2159681741053596,0.0908714397273454,0.4106278493094758,2021_09_30_MZT_S1,B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28,2021_09_30_MZT_S1/B1_(short)_Zoom_Meeting_Room_1_2021_09_30_12_55_28,,,,2.0,,,,,,,,,,unmatched
2021MZT,output_2021_09_30_MZT_S2,output_2021_09_30_MZT_S2__B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56,6,128.0,0.35,lsa,8128.0,875.0,136.421713837828,1.065794639358031,0.1559105301003748,1.065794639358031,1.065794639358031,0.7997594592917285,1.1009430721631226,14.708716341872297,15.769215260552532,13.922472868501185,44.40040447092601,2021_09_30_MZT_S2,B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56,2021_09_30_MZT_S2/B2_Zoom_Meeting_Room_2_2021_09_30_12_55_56,0.0,0.0,1.0,6.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021MZT,output_2021_09_30_MZT_S3,output_2021_09_30_MZT_S3__B3_2021_09_30_12_56_36,6,92.0,0.35,lsa,4186.0,309.0,50.970194953400224,0.5540238581891329,0.1649520872278324,0.5540238581891329,0.5540238581891328,0.6866616452939325,0.5122211769569402,8.616736314167165,8.264530926278603,7.018659353336411,23.899926593782176,2021_09_30_MZT_S3,B3_2021_09_30_12_56_36,2021_09_30_MZT_S3/B3_2021_09_30_12_56_36,0.0,0.0,1.0,6.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021MZT,output_2021_09_30_MZT_S4,output_2021_09_30_MZT_S4__B4_2021_09_30_13_05_04,6,135.0,0.35,lsa,9045.0,726.0,131.47382827879034,0.973880209472521,0.1810934273812539,0.973880209472521,0.973880209472521,0.7115060670265352,1.1537340603723802,13.421485354647666,13.77892441183129,13.824948486733822,41.02535825321278,2021_09_30_MZT_S4,B4_2021_09_30_13_05_04,2021_09_30_MZT_S4/B4_2021_09_30_13_05_04,0.0,0.0,1.0,6.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021MZT,output_2021_09_30_MZT_S5,output_2021_09_30_MZT_S5__B5_2021_09_30_12_57_07,6,126.0,0.35,lsa,7875.0,513.0,73.65612608148227,0.5845724292181133,0.1435791931412909,0.5845724292181131,0.5845724292181131,0.7737180394394425,0.7323846094967436,9.0383921344654,8.771249418051843,8.690877294591877,26.50051884710912,2021_09_30_MZT_S5,B5_2021_09_30_12_57_07,2021_09_30_MZT_S5/B5_2021_09_30_12_57_07,1.0,1.0,1.0,6.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,chunk_registry_v1
2021MZT,output_2021_09_30_MZT_S6,output_2021_09_30_MZT_S6__bot5,7,140.0,0.35,lsa,9730.0,928.0,153.65779315956223,1.0975556654254446,0.1655795184909075,1.0975556654254446,1.0975556654254446,0.7129649996449988,1.5074928114744468,15.24466825286569,15.156761596798384,13.746571740370204,44.14800159003428,2021_09_30_MZT_S6,bot5,2021_09_30_MZT_S6/bot5,1.0,1.0,1.0,7.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,chunk_registry_v1
2021MZT,output_2021_09_30_MZT_S7,output_2021_09_30_MZT_S7__MZT_1_1,8,172.0,0.35,lsa,14706.0,1551.0,326.881520249513,1.9004739549390293,0.210755332204715,1.9004739549390293,1.9004739549390288,0.7460828604748512,2.460162032863364,25.406407046646397,23.935459081111645,25.16842720888465,74.51029333664269,2021_09_30_MZT_S7,MZT_1_1,2021_09_30_MZT_S7/MZT_1_1,0.625,1.0,8.0,16.0,8.0,5.0,1.0,True,0.625,0.625,1.0,8.0,5.0,chunk_registry_v1
2021MZT,output_2021_09_30_MZT_S7,output_2021_09_30_MZT_S7__MZT_1_2,8,157.0,0.35,lsa,12246.0,1236.0,210.89260744488104,1.3432650155724908,0.1706250869295154,1.3432650155724903,1.3432650155724908,0.847916699409821,1.781005629157457,18.75060262934388,18.224724226070204,19.013204125887075,55.98853098130115,2021_09_30_MZT_S7,MZT_1_2,2021_09_30_MZT_S7/MZT_1_2,0.625,1.0,8.0,16.0,8.0,5.0,1.0,True,0.625,0.625,1.0,8.0,5.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S1,output_2021_10_01_MZT_S1__B1.3_Zoom_Meeting_Room_1_2021_10_01_11_09_03,7,129.0,0.35,lsa,8256.0,687.0,124.63492360299274,0.966162198472812,0.181419102770004,0.966162198472812,0.9661621984728118,0.7465219182052149,1.4640757515823573,13.65245858663845,13.400173564016743,14.91673508702007,41.969367237675264,2021_10_01_MZT_S1,B1.3_Zoom_Meeting_Room_1_2021_10_01_11_09_03,2021_10_01_MZT_S1/B1.3_Zoom_Meeting_Room_1_2021_10_01_11_09_03,0.0,0.0,2.0,9.0,2.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S10,output_2021_10_01_MZT_S10__B4_2021_10_01_13_11_56,7,161.0,0.35,lsa,12880.0,1163.0,229.2401032165816,1.4238515727737986,0.1971110087846789,1.4238515727737988,1.4238515727737986,0.6767663484795808,2.2217647455427465,18.99419911025333,18.44343258913546,20.163504376642063,57.601136076030855,2021_10_01_MZT_S10,B4_2021_10_01_13_11_56,2021_10_01_MZT_S10/B4_2021_10_01_13_11_56,,,,7.0,,,,,,,,,,unmatched
2021MZT,output_2021_10_01_MZT_S11,output_2021_10_01_MZT_S11__B5_2021_10_01_13_12_03,7,149.0,0.35,lsa,11026.0,973.0,171.3050714316184,1.149698465984016,0.1760586551198544,1.149698465984016,1.149698465984016,0.7153974583179334,1.6709878249356247,16.135204180793682,15.84576939216085,15.558426194079695,47.539399767034226,2021_10_01_MZT_S11,B5_2021_10_01_13_12_03,2021_10_01_MZT_S11/B5_2021_10_01_13_12_03,1.0,1.0,2.0,7.0,2.0,2.0,1.0,True,1.0,1.0,1.0,2.0,2.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S12,output_2021_10_01_MZT_S12__B6_2021_10_01_13_11_47,7,79.0,0.35,lsa,3081.0,177.0,37.16554299428451,0.470449911320057,0.2099748191767486,0.4704499113200571,0.4704499113200571,0.7992634274120946,0.6250960595516473,5.885770496475642,6.087888247431816,7.404019691870884,19.377678435778343,2021_10_01_MZT_S12,B6_2021_10_01_13_11_47,2021_10_01_MZT_S12/B6_2021_10_01_13_11_47,,,,7.0,,,,,,,,,,unmatched
2021MZT,output_2021_10_01_MZT_S13,output_2021_10_01_MZT_S13__MZT_3_5,7,137.0,0.35,lsa,9316.0,865.0,147.9798711252027,1.080145044709509,0.1710749955204655,1.080145044709509,1.080145044709509,0.7586356304138818,1.4986163141810085,15.860707798773078,15.220060515120691,14.454592133798608,45.535360447692376,2021_10_01_MZT_S13,MZT_3_5,2021_10_01_MZT_S13/MZT_3_5,,,,14.0,,,,,,,,,,unmatched
2021MZT,output_2021_10_01_MZT_S13,output_2021_10_01_MZT_S13__MZT_3_6,7,120.0,0.35,lsa,7140.0,777.0,123.07458268302388,1.0256215223585323,0.158397146310198,1.0256215223585323,1.0256215223585323,0.7755950623702963,1.196716966518533,14.653947123200666,13.972556211641187,13.637727312028323,42.264230646870175,2021_10_01_MZT_S13,MZT_3_6,2021_10_01_MZT_S13/MZT_3_6,,,,14.0,,,,,,,,,,unmatched
2021MZT,output_2021_10_01_MZT_S2,output_2021_10_01_MZT_S2__B2_Zoom_Meeting_Room_2_2021_10_01_11_04_45,8,171.0,0.35,lsa,14535.0,1392.0,255.4018436165934,1.4935780328455754,0.1834783359314607,1.4935780328455757,1.4935780328455757,0.6957765357733215,1.8809407791622097,20.159121420941386,20.89753608781674,20.8756087466364,61.93226625539453,2021_10_01_MZT_S2,B2_Zoom_Meeting_Room_2_2021_10_01_11_04_45,2021_10_01_MZT_S2/B2_Zoom_Meeting_Room_2_2021_10_01_11_04_45,0.0,0.0,1.0,8.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S3,output_2021_10_01_MZT_S3__B3_2021_10_01_11_04_47,10,140.0,0.35,lsa,9730.0,906.0,156.5000115800746,1.1178572255719614,0.1727373196248064,1.1178572255719612,1.1178572255719612,0.7729603328593375,1.4150948996358164,15.131072357230458,15.507800917469604,14.552528251019009,45.191401525719066,2021_10_01_MZT_S3,B3_2021_10_01_11_04_47,2021_10_01_MZT_S3/B3_2021_10_01_11_04_47,0.6666666666666666,1.0,3.0,10.0,3.0,2.0,1.0,True,0.6666666666666666,0.6666666666666666,1.0,3.0,2.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S4,output_2021_10_01_MZT_S4__B4_2021_10_01_11_04_24,10,169.0,0.35,lsa,14196.0,1481.0,253.88167853646536,1.5022584528784932,0.171425846412198,1.5022584528784932,1.5022584528784932,0.7635120238469726,1.959257356354545,21.8342617227925,19.704103724602422,19.649952113169117,61.188317560564045,2021_10_01_MZT_S4,B4_2021_10_01_11_04_24,2021_10_01_MZT_S4/B4_2021_10_01_11_04_24,0.5,1.0,2.0,10.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S5,output_2021_10_01_MZT_S5__B5_2021_10_01_11_04_33,10,190.0,0.35,lsa,17955.0,1817.0,312.7207784767123,1.6458988340879597,0.1721082985562533,1.64589883408796,1.64589883408796,0.8026261320898257,2.070161598780307,22.18194259606376,23.659887650916033,23.372521603490327,69.21435185047012,2021_10_01_MZT_S5,B5_2021_10_01_11_04_33,2021_10_01_MZT_S5/B5_2021_10_01_11_04_33,0.5,1.0,2.0,10.0,2.0,1.0,1.0,True,0.5,0.5,1.0,2.0,1.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S6,output_2021_10_01_MZT_S6__MZT_2_5,8,153.0,0.35,lsa,11628.0,975.0,170.59062471598563,1.1149714033724551,0.1749647432984468,1.1149714033724551,1.1149714033724551,0.742482953243136,1.5246084156182658,16.73030283690426,14.911456975214415,14.418053658573536,46.05981347069221,2021_10_01_MZT_S6,MZT_2_5,2021_10_01_MZT_S6/MZT_2_5,,,,16.0,,,,,,,,,,unmatched
2021MZT,output_2021_10_01_MZT_S6,output_2021_10_01_MZT_S6__MZT_2_6,8,182.0,0.35,lsa,16471.0,1317.0,236.17987839977303,1.2976916395591924,0.1793317223992202,1.2976916395591924,1.2976916395591924,0.6814427814867697,2.169571153779351,20.464972316962847,17.97848495160812,18.701453757404032,57.144911025975,2021_10_01_MZT_S6,MZT_2_6,2021_10_01_MZT_S6/MZT_2_6,,,,16.0,,,,,,,,,,unmatched
2021MZT,output_2021_10_01_MZT_S7,output_2021_10_01_MZT_S7__B1_Zoom_Meeting_Room_1_2021_10_01_13_12_04,7,141.0,0.35,lsa,9870.0,954.0,169.73690710143103,1.2038078517831987,0.1779212862698438,1.2038078517831987,1.2038078517831992,0.7607524482782505,1.7225574872164104,16.707761721862155,16.444608602722706,15.250582035749972,48.40295236033484,2021_10_01_MZT_S7,B1_Zoom_Meeting_Room_1_2021_10_01_13_12_04,2021_10_01_MZT_S7/B1_Zoom_Meeting_Room_1_2021_10_01_13_12_04,1.0,1.0,1.0,7.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S8,output_2021_10_01_MZT_S8__B2_Zoom_Meeting_Room_2_2021_10_01_13_12_15,7,141.0,0.35,lsa,9870.0,827.0,146.71956641124547,1.0405643007889749,0.1774118094452786,1.0405643007889749,1.0405643007889749,0.7285651656284133,1.4490826975883524,15.1310723597867,13.47454204404662,16.30164539480779,44.90725979864111,2021_10_01_MZT_S8,B2_Zoom_Meeting_Room_2_2021_10_01_13_12_15,2021_10_01_MZT_S8/B2_Zoom_Meeting_Room_2_2021_10_01_13_12_15,0.0,0.0,1.0,7.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,chunk_registry_v1
2021MZT,output_2021_10_01_MZT_S9,output_2021_10_01_MZT_S9__B3_2021_10_01_13_12_21,7,136.0,0.35,lsa,9180.0,872.0,151.5596402227923,1.1144091192852374,0.1738069268610003,1.1144091192852374,1.1144091192852374,0.7987329928695824,1.3280917892158155,15.666383410966136,15.354084462832398,15.466633656918448,46.487101530716984,2021_10_01_MZT_S9,B3_2021_10_01_13_12_21,2021_10_01_MZT_S9/B3_2021_10_01_13_12_21,,0.0,0.0,7.0,0.0,0.0,0.0,False,,,,,0.0,chunk_registry_v1
2021NES,output_2021_11_04_NES_S1,output_2021_11_04_NES_S1__B1_trim_end_2021_11_04_12_51_35,10,171.0,0.35,lsa,14535.0,1389.0,248.69874895125395,1.4543786488377424,0.1790487753428754,1.4543786488377424,1.4543786488377426,0.8459125802123546,1.7929785260234712,19.558878266437052,19.639701608992684,20.076108435974376,59.27468831140411,2021_11_04_NES_S1,B1_trim_end_2021_11_04_12_51_35,2021_11_04_NES_S1/B1_trim_end_2021_11_04_12_51_35,0.5,1.0,2.0,,,,,,,0.5,1.0,2.0,,entropy_with_outcomes
2021NES,output_2021_11_04_NES_S2,output_2021_11_04_NES_S2__B2_Zoom_Meeting_Room_2_2021_11_04_12_53_10,6,142.0,0.35,lsa,10011.0,815.0,126.52597201915364,0.8910279719658707,0.1552465914345443,0.8910279719658707,0.8910279719658706,0.7486717702811849,1.1645018616260436,13.567526620494023,12.308995116964736,12.539224994779804,38.41574673223856,2021_11_04_NES_S2,B2_Zoom_Meeting_Room_2_2021_11_04_12_53_10,2021_11_04_NES_S2/B2_Zoom_Meeting_Room_2_2021_11_04_12_53_10,0.0,0.0,2.0,,,,,,,0.0,0.0,2.0,,entropy_with_outcomes
2021NES,output_2021_11_04_NES_S3,output_2021_11_04_NES_S3__B3_2021_11_04_12_32_36,8,161.0,0.35,lsa,12880.0,1291.0,241.3286005609544,1.498935407210897,0.1869315263833884,1.498935407210897,1.498935407210897,0.7119118605624707,2.101175317629166,21.865730303482437,19.661554982254508,20.47970913649448,62.00699442223142,2021_11_04_NES_S3,B3_2021_11_04_12_32_36,2021_11_04_NES_S3/B3_2021_11_04_12_32_36,0.5,1.0,2.0,,,,,,,0.5,1.0,2.0,,entropy_with_outcomes
2021NES,output_2021_11_04_NES_S4,output_2021_11_04_NES_S4__B4_maybe_wrong_time_2021_11_04_12_36_01,7,167.0,0.35,lsa,13861.0,1305.0,221.53867554281987,1.3265788954659872,0.1697614371975631,1.326578895465987,1.326578895465987,0.7111003169786865,1.758701805419313,19.96763257077109,18.40036871427276,18.0781813481587,56.446182633202554,2021_11_04_NES_S4,B4_maybe_wrong_time_2021_11_04_12_36_01,2021_11_04_NES_S4/B4_maybe_wrong_time_2021_11_04_12_36_01,,,,,,,,,,,,,,unmatched
2021NES,output_2021_11_04_NES_S5,output_2021_11_04_NES_S5__B5_2021_11_04_12_32_22,8,145.0,0.35,lsa,10440.0,1088.0,175.21422353263756,1.2083739553975004,0.1610424848645565,1.2083739553975004,1.2083739553975004,0.7981425534640324,1.446229086403275,17.265192775295645,16.364142465172897,16.08743351668785,49.71676875715639,2021_11_04_NES_S5,B5_2021_11_04_12_32_22,2021_11_04_NES_S5/B5_2021_11_04_12_32_22,0.3333333333333333,1.0,3.0,,,,,,,0.3333333333333333,1.0,3.0,,entropy_with_outcomes
2021NES,output_2021_11_04_NES_S6,output_2021_11_04_NES_S6__B6_2021_11_04_12_32_03,4,94.0,0.35,lsa,4371.0,233.0,75.70930826001529,0.8054181729788861,0.3249326534764605,0.8054181729788861,0.8054181729788861,0.5362142587755113,1.63274144228239,11.200938401424857,9.27245852766414,10.33977444097585,30.813171370064843,2021_11_04_NES_S6,B6_2021_11_04_12_32_03,2021_11_04_NES_S6/B6_2021_11_04_12_32_03,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S1,output_2021_11_05_NES_S1__B1_2021_11_05_11_01_24_trimend,12,295.0,0.35,lsa,43365.0,5250.0,1017.6353149218204,3.44961123702312,0.1938352980803467,3.4496112370231207,3.44961123702312,0.846720020371672,4.515272178138555,45.896328024027326,44.09745444115052,46.25277180731496,136.2465542724928,2021_11_05_NES_S1,B1_2021_11_05_11_01_24_trimend,2021_11_05_NES_S1/B1_2021_11_05_11_01_24_trimend,0.25,1.0,4.0,,,,,,,0.25,1.0,4.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S10,output_2021_11_05_NES_S10__B4_2021_11_05_13_06_36,6,167.0,0.35,lsa,13861.0,1100.0,222.85561022975304,1.334464731914689,0.2025960092997755,1.334464731914689,1.3344647319146885,0.7485220717451122,1.5220269482870856,19.076542756878204,19.88081087688693,17.719576651868675,56.676930285633816,2021_11_05_NES_S10,B4_2021_11_05_13_06_36,2021_11_05_NES_S10/B4_2021_11_05_13_06_36,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S11,output_2021_11_05_NES_S11__B5_2021_11_05_13_06_53,8,158.0,0.35,lsa,12403.0,1137.0,221.58401254790215,1.4024304591639376,0.1948847955566421,1.4024304591639376,1.4024304591639376,0.6753217729696166,1.8289110638477089,20.0777051340902,18.634896022201406,18.88817202370281,57.60077317999442,2021_11_05_NES_S11,B5_2021_11_05_13_06_53,2021_11_05_NES_S11/B5_2021_11_05_13_06_53,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,entropy_with_outcomes
2021NES,output_2021_11_05_NES_S12,output_2021_11_05_NES_S12__B6_2021_11_05_13_06_36,7,148.0,0.35,lsa,10878.0,769.0,135.1438522877112,0.9131341370791298,0.1757397298929924,0.9131341370791296,0.9131341370791298,0.7741908827815809,1.136994520022164,13.26280926252374,13.512489999861266,13.287310169655838,40.06260943204085,2021_11_05_NES_S12,B6_2021_11_05_13_06_36,2021_11_05_NES_S12/B6_2021_11_05_13_06_36,,,,,,,,,,,,,,unmatched
2021NES,output_2021_11_05_NES_S2,output_2021_11_05_NES_S2__B2_Zoom_Meeting_Room_2.2_2021_11_05_11_02_10,8,133.0,0.35,lsa,8778.0,774.0,143.31032570166732,1.077521245877198,0.1851554595628776,1.0775212458771977,1.077521245877198,0.8564874026617082,1.2166168121776633,15.509908957381125,17.376153560485868,13.922147600294096,46.808210118161085,2021_11_05_NES_S2,B2_Zoom_Meeting_Room_2.2_2021_11_05_11_02_10,2021_11_05_NES_S2/B2_Zoom_Meeting_Room_2.2_2021_11_05_11_02_10,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,,entropy_with_outcomes
